架次编号,无人机编号,机型编号,阶段,采样比例,通信状态,中继位置,中继海拔,直连损耗_dB,直连阈值_dB,直连LOS,覆盖证据
T022,U02,A,航段1,0.30,直连,,,111.26,122.00,true,接入111.26dB/回传79.85dB
T022,U02,A,航段1,0.35,直连,,,111.51,122.00,true,接入111.51dB/回传79.85dB
T022,U02,A,航段1,0.40,直连,,,111.76,122.00,true,接入111.76dB/回传79.85dB
T022,U02,A,航段1,0.45,直连,,,112.01,122.00,true,接入112.01dB/回传79.85dB
T022,U02,A,航段1,0.50,直连,,,112.26,122.00,true,接入112.25dB/回传79.85dB
T022,U02,A,航段1,0.55,直连,,,112.50,122.00,true,接入112.50dB/回传79.85dB
T022,U02,A,航段1,0.60,直连,,,112.74,122.00,true,接入112.74dB/回传79.85dB
T022,U02,A,航段1,0.65,直连,,,112.98,122.00,true,接入112.98dB/回传79.85dB
T022,U02,A,航段1,0.70,直连,,,113.21,122.00,true,接入113.21dB/回传79.85dB
T022,U02,A,航段1,0.75,直连,,,113.44,122.00,true,接入113.44dB/回传79.85dB
T022,U02,A,航段1,0.80,直连,,,113.67,122.00,true,接入113.67dB/回传79.85dB
T022,U02,A,航段1,0.85,直连,,,113.89,122.00,true,接入113.89dB/回传79.85dB
T022,U02,A,航段1,0.90,直连,,,114.11,122.00,true,接入114.11dB/回传79.85dB
T022,U02,A,航段1,0.95,直连,,,114.33,122.00,true,接入114.33dB/回传79.85dB
T022,U02,A,航段1,1.00,直连,,,114.54,122.00,true,接入114.54dB/回传79.85dB
T022,U02,A,航段2,0.00,直连,,,114.54,122.00,true,接入114.54dB/回传79.85dB
T022,U02,A,航段2,0.05,直连,,,114.10,122.00,true,接入114.10dB/回传79.85dB
T022,U02,A,航段2,0.10,直连,,,113.63,122.00,true,接入113.63dB/回传79.85dB
T022,U02,A,航段2,0.15,直连,,,113.13,122.00,true,接入113.13dB/回传79.85dB
T022,U02,A,航段2,0.20,直连,,,112.61,122.00,true,接入112.60dB/回传79.85dB
T022,U02,A,航段2,0.25,直连,,,112.05,122.00,true,接入112.04dB/回传79.85dB
T022,U02,A,航段2,0.30,直连,,,111.45,122.00,true,接入111.45dB/回传79.85dB
T022,U02,A,航段2,0.35,直连,,,110.80,122.00,true,接入110.80dB/回传79.85dB
T022,U02,A,航段2,0.40,直连,,,110.11,122.00,true,接入110.11dB/回传79.85dB
T022,U02,A,航段2,0.45,直连,,,109.36,122.00,true,接入109.35dB/回传79.85dB
T022,U02,A,航段2,0.50,直连,,,108.53,122.00,true,接入108.52dB/回传79.85dB
T022,U02,A,航段2,0.55,直连,,,107.61,122.00,true,接入107.61dB/回传79.85dB
T022,U02,A,航段2,0.60,直连,,,106.59,122.00,true,接入106.58dB/回传79.85dB
T022,U02,A,航段2,0.65,直连,,,105.44,122.00,true,接入105.42dB/回传79.85dB
T022,U02,A,航段2,0.70,直连,,,104.10,122.00,true,接入104.09dB/回传79.85dB
T022,U02,A,航段2,0.75,直连,,,102.53,122.00,true,接入102.50dB/回传79.85dB
T022,U02,A,航段2,0.80,直连,,,100.60,122.00,true,接入100.56dB/回传79.85dB
T022,U02,A,航段2,0.85,直连,,,98.13,122.00,true,接入98.06dB/回传79.85dB
T022,U02,A,航段2,0.90,直连,,,94.69,122.00,true,接入94.54dB/回传79.85dB
T022,U02,A,航段2,0.95,直连,,,89.08,122.00,true,接入88.52dB/回传79.85dB
T022,U02,A,航段2,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T023,U04,A,航段0,0.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T023,U04,A,航段0,0.05,直连,,,88.40,122.00,true,接入87.75dB/回传79.85dB
T023,U04,A,航段0,0.10,直连,,,93.94,122.00,true,接入93.77dB/回传79.85dB
T023,U04,A,航段0,0.15,直连,,,97.37,122.00,true,接入97.29dB/回传79.85dB
T023,U04,A,航段0,0.20,直连,,,99.83,122.00,true,接入99.79dB/回传79.85dB
T023,U04,A,航段0,0.25,直连,,,101.75,122.00,true,接入101.73dB/回传79.85dB
T023,U04,A,航段0,0.30,直连,,,103.33,122.00,true,接入103.31dB/回传79.85dB
T023,U04,A,航段0,0.35,直连,,,104.66,122.00,true,接入104.65dB/回传79.85dB
T023,U04,A,航段0,0.40,直连,,,105.82,122.00,true,接入105.81dB/回传79.85dB
T023,U04,A,航段0,0.45,直连,,,106.84,122.00,true,接入106.83dB/回传79.85dB
T023,U04,A,航段0,0.50,直连,,,107.75,122.00,true,接入107.75dB/回传79.85dB
T023,U04,A,航段0,0.55,直连,,,108.58,122.00,true,接入108.57dB/回传79.85dB
T023,U04,A,航段0,0.60,直连,,,109.33,122.00,true,接入109.33dB/回传79.85dB
T023,U04,A,航段0,0.65,直连,,,110.03,122.00,true,接入110.03dB/回传79.85dB
T023,U04,A,航段0,0.70,直连,,,110.67,122.00,true,接入110.67dB/回传79.85dB
T023,U04,A,航段0,0.75,直连,,,111.27,122.00,true,接入111.27dB/回传79.85dB
T023,U04,A,航段0,0.80,直连,,,111.83,122.00,true,接入111.83dB/回传79.85dB
T023,U04,A,航段0,0.85,直连,,,112.36,122.00,true,接入112.36dB/回传79.85dB
T023,U04,A,航段0,0.90,直连,,,112.85,122.00,true,接入112.85dB/回传79.85dB
T023,U04,A,航段0,0.95,直连,,,113.32,122.00,true,接入113.32dB/回传79.85dB
T023,U04,A,航段0,1.00,直连,,,113.77,122.00,true,接入113.77dB/回传79.85dB
T023,U04,A,航段1,0.00,直连,,,113.77,122.00,true,接入113.77dB/回传79.85dB
T023,U04,A,航段1,0.05,直连,,,113.37,122.00,true,接入113.37dB/回传79.85dB
T023,U04,A,航段1,0.10,直连,,,112.96,122.00,true,接入112.95dB/回传79.85dB
T023,U04,A,航段1,0.15,直连,,,112.53,122.00,true,接入112.53dB/回传79.85dB
T023,U04,A,航段1,0.20,直连,,,112.11,122.00,true,接入112.10dB/回传79.85dB
T023,U04,A,航段1,0.25,直连,,,111.67,122.00,true,接入111.67dB/回传79.85dB
T023,U04,A,航段1,0.30,直连,,,111.23,122.00,true,接入111.23dB/回传79.85dB
T023,U04,A,航段1,0.35,直连,,,110.79,122.00,true,接入110.79dB/回传79.85dB
T023,U04,A,航段1,0.40,直连,,,110.36,122.00,true,接入110.36dB/回传79.85dB
T023,U04,A,航段1,0.45,直连,,,109.95,122.00,true,接入109.94dB/回传79.85dB
T023,U04,A,航段1,0.50,直连,,,109.55,122.00,true,接入109.55dB/回传79.85dB
T023,U04,A,航段1,0.55,直连,,,109.19,122.00,true,接入109.19dB/回传79.85dB
T023,U04,A,航段1,0.60,直连,,,108.88,122.00,true,接入108.87dB/回传79.85dB
T023,U04,A,航段1,0.65,直连,,,108.62,122.00,true,接入108.61dB/回传79.85dB
T023,U04,A,航段1,0.70,直连,,,108.43,122.00,true,接入108.43dB/回传79.85dB
T023,U04,A,航段1,0.75,直连,,,108.33,122.00,true,接入108.32dB/回传79.85dB
T023,U04,A,航段1,0.80,直连,,,108.31,122.00,true,接入108.30dB/回传79.85dB
T023,U04,A,航段1,0.85,直连,,,108.38,122.00,true,接入108.37dB/回传79.85dB
T023,U04,A,航段1,0.90,直连,,,108.53,122.00,true,接入108.53dB/回传79.85dB
T023,U04,A,航段1,0.95,直连,,,108.76,122.00,true,接入108.76dB/回传79.85dB
T023,U04,A,航段1,1.00,直连,,,109.06,122.00,true,接入109.05dB/回传79.85dB
T023,U04,A,航段2,0.00,直连,,,109.06,122.00,true,接入109.05dB/回传79.85dB
T023,U04,A,航段2,0.05,直连,,,108.61,122.00,true,接入108.60dB/回传79.85dB
T023,U04,A,航段2,0.10,直连,,,108.14,122.00,true,接入108.14dB/回传79.85dB
T023,U04,A,航段2,0.15,直连,,,107.65,122.00,true,接入107.64dB/回传79.85dB
T023,U04,A,航段2,0.20,直连,,,107.12,122.00,true,接入107.11dB/回传79.85dB
T023,U04,A,航段2,0.25,直连,,,106.56,122.00,true,接入106.55dB/回传79.85dB
T023,U04,A,航段2,0.30,直连,,,105.96,122.00,true,接入105.95dB/回传79.85dB
T023,U04,A,航段2,0.35,直连,,,105.32,122.00,true,接入105.31dB/回传79.85dB
T023,U04,A,航段2,0.40,直连,,,104.63,122.00,true,接入104.61dB/回传79.85dB
T023,U04,A,航段2,0.45,直连,,,103.87,122.00,true,接入103.86dB/回传79.85dB
T023,U04,A,航段2,0.50,直连,,,103.05,122.00,true,接入103.03dB/回传79.85dB
T023,U04,A,航段2,0.55,直连,,,102.14,122.00,true,接入102.11dB/回传79.85dB
T023,U04,A,航段2,0.60,直连,,,101.12,122.00,true,接入101.09dB/回传79.85dB
T023,U04,A,航段2,0.65,直连,,,99.97,122.00,true,接入99.93dB/回传79.85dB
T023,U04,A,航段2,0.70,直连,,,98.65,122.00,true,接入98.59dB/回传79.85dB
T023,U04,A,航段2,0.75,直连,,,97.09,122.00,true,接入97.01dB/回传79.85dB
T023,U04,A,航段2,0.80,直连,,,95.20,122.00,true,接入95.07dB/回传79.85dB
T023,U04,A,航段2,0.85,直连,,,92.80,122.00,true,接入92.57dB/回传79.85dB
T023,U04,A,航段2,0.90,直连,,,89.54,122.00,true,接入89.05dB/回传79.85dB
T023,U04,A,航段2,0.95,直连,,,84.74,122.00,true,接入83.03dB/回传79.85dB
T023,U04,A,航段2,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T024,U05,B,航段0,0.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T024,U05,B,航段0,0.05,直连,,,85.48,122.00,true,接入84.08dB/回传79.85dB
T024,U05,B,航段0,0.10,直连,,,90.50,122.00,true,接入90.11dB/回传79.85dB
T024,U05,B,航段0,0.15,直连,,,93.81,122.00,true,接入93.63dB/回传79.85dB
T024,U05,B,航段0,0.20,直连,,,96.23,122.00,true,接入96.13dB/回传79.85dB
T024,U05,B,航段0,0.25,直连,,,98.13,122.00,true,接入98.06dB/回传79.85dB
T024,U05,B,航段0,0.30,直连,,,99.69,122.00,true,接入99.65dB/回传79.85dB
T024,U05,B,航段0,0.35,直连,,,101.02,122.00,true,接入100.99dB/回传79.85dB
T024,U05,B,航段0,0.40,直连,,,102.17,122.00,true,接入102.15dB/回传79.85dB
T024,U05,B,航段0,0.45,直连,,,103.19,122.00,true,接入103.17dB/回传79.85dB
T024,U05,B,航段0,0.50,直连,,,104.10,122.00,true,接入104.08dB/回传79.85dB
T024,U05,B,航段0,0.55,直连,,,104.93,122.00,true,接入104.91dB/回传79.85dB
T024,U05,B,航段0,0.60,直连,,,105.68,122.00,true,接入105.67dB/回传79.85dB
T024,U05,B,航段0,0.65,直连,,,106.37,122.00,true,接入106.36dB/回传79.85dB
T024,U05,B,航段0,0.70,直连,,,107.02,122.00,true,接入107.01dB/回传79.85dB
T024,U05,B,航段0,0.75,直连,,,107.61,122.00,true,接入107.61dB/回传79.85dB
T024,U05,B,航段0,0.80,直连,,,108.17,122.00,true,接入108.17dB/回传79.85dB
T024,U05,B,航段0,0.85,直连,,,108.70,122.00,true,接入108.69dB/回传79.85dB
T024,U05,B,航段0,0.90,直连,,,109.20,122.00,true,接入109.19dB/回传79.85dB
T024,U05,B,航段0,0.95,直连,,,109.66,122.00,true,接入109.66dB/回传79.85dB
T024,U05,B,航段0,1.00,直连,,,110.11,122.00,true,接入110.11dB/回传79.85dB
T024,U05,B,航段1,0.00,直连,,,110.11,122.00,true,接入110.11dB/回传79.85dB
T024,U05,B,航段1,0.05,直连,,,110.20,122.00,true,接入110.20dB/回传79.85dB
T024,U05,B,航段1,0.10,直连,,,110.31,122.00,true,接入110.30dB/回传79.85dB
T024,U05,B,航段1,0.15,直连,,,110.42,122.00,true,接入110.42dB/回传79.85dB
T024,U05,B,航段1,0.20,直连,,,110.55,122.00,true,接入110.54dB/回传79.85dB
T024,U05,B,航段1,0.25,直连,,,110.68,122.00,true,接入110.68dB/回传79.85dB
T024,U05,B,航段1,0.30,直连,,,110.82,122.00,true,接入110.82dB/回传79.85dB
T024,U05,B,航段1,0.35,直连,,,110.97,122.00,true,接入110.96dB/回传79.85dB
T024,U05,B,航段1,0.40,直连,,,111.12,122.00,true,接入111.12dB/回传79.85dB
T024,U05,B,航段1,0.45,直连,,,111.28,122.00,true,接入111.28dB/回传79.85dB
T024,U05,B,航段1,0.50,直连,,,111.44,122.00,true,接入111.44dB/回传79.85dB
T024,U05,B,航段1,0.55,直连,,,111.61,122.00,true,接入111.61dB/回传79.85dB
T024,U05,B,航段1,0.60,直连,,,111.78,122.00,true,接入111.77dB/回传79.85dB
T024,U05,B,航段1,0.65,直连,,,111.95,122.00,true,接入111.95dB/回传79.85dB
T024,U05,B,航段1,0.70,直连,,,112.12,122.00,true,接入112.12dB/回传79.85dB
T024,U05,B,航段1,0.75,直连,,,112.30,122.00,true,接入112.30dB/回传79.85dB
T024,U05,B,航段1,0.80,直连,,,112.48,122.00,true,接入112.47dB/回传79.85dB
T024,U05,B,航段1,0.85,直连,,,112.65,122.00,true,接入112.65dB/回传79.85dB
T024,U05,B,航段1,0.90,直连,,,112.83,122.00,true,接入112.83dB/回传79.85dB
T024,U05,B,航段1,0.95,直连,,,113.01,122.00,true,接入113.01dB/回传79.85dB
T024,U05,B,航段1,1.00,直连,,,113.19,122.00,true,接入113.18dB/回传79.85dB
T024,U05,B,航段2,0.00,直连,,,113.19,122.00,true,接入113.18dB/回传79.85dB
T024,U05,B,航段2,0.05,直连,,,112.74,122.00,true,接入112.74dB/回传79.85dB
T024,U05,B,航段2,0.10,直连,,,112.27,122.00,true,接入112.27dB/回传79.85dB
T024,U05,B,航段2,0.15,直连,,,111.77,122.00,true,接入111.77dB/回传79.85dB
T024,U05,B,航段2,0.20,直连,,,111.25,122.00,true,接入111.25dB/回传79.85dB
T024,U05,B,航段2,0.25,直连,,,110.69,122.00,true,接入110.68dB/回传79.85dB
T024,U05,B,航段2,0.30,直连,,,110.09,122.00,true,接入110.09dB/回传79.85dB
T024,U05,B,航段2,0.35,直连,,,109.45,122.00,true,接入109.44dB/回传79.85dB
T024,U05,B,航段2,0.40,直连,,,108.75,122.00,true,接入108.75dB/回传79.85dB
T024,U05,B,航段2,0.45,直连,,,108.00,122.00,true,接入107.99dB/回传79.85dB
T024,U05,B,航段2,0.50,直连,,,107.17,122.00,true,接入107.16dB/回传79.85dB
T024,U05,B,航段2,0.55,直连,,,106.26,122.00,true,接入106.25dB/回传79.85dB
T024,U05,B,航段2,0.60,直连,,,105.24,122.00,true,接入105.23dB/回传79.85dB
T024,U05,B,航段2,0.65,直连,,,104.08,122.00,true,接入104.07dB/回传79.85dB
T024,U05,B,航段2,0.70,直连,,,102.75,122.00,true,接入102.73dB/回传79.85dB
T024,U05,B,航段2,0.75,直连,,,101.17,122.00,true,接入101.14dB/回传79.85dB
T024,U05,B,航段2,0.80,直连,,,99.25,122.00,true,接入99.20dB/回传79.85dB
T024,U05,B,航段2,0.85,直连,,,96.79,122.00,true,接入96.71dB/回传79.85dB
T024,U05,B,航段2,0.90,直连,,,93.38,122.00,true,接入93.18dB/回传79.85dB
T024,U05,B,航段2,0.95,直连,,,87.90,122.00,true,接入87.16dB/回传79.85dB
T024,U05,B,航段2,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
